day,year,mo,da,collision_date,NUM_COLLISIONS,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
3,2016,11,09,2016-11-09,541,51.6,46.1,1009.9,8.8,4.6,8.9,999.9,61.0,39.0,0.0,999.9,1,0,0,0,0,0
1,2018,11,19,2018-11-19,697,46.7,41.0,1021.0,10.0,5.0,8.9,999.9,54.0,37.9,0.0,999.9,0,0,0,0,0,0
4,2021,11,04,2021-11-04,317,48.5,33.9,1025.7,10.0,5.1,8.9,999.9,55.0,43.0,0.02,999.9,0,0,0,0,0,0
6,2020,11,28,2020-11-28,239,50.6,44.4,1013.2,8.7,4.3,8.9,999.9,62.1,43.0,0.0,999.9,1,0,0,0,0,0
4,2021,11,11,2021-11-11,292,49.9,38.4,1026.0,10.0,5.2,8.9,999.9,66.0,42.1,0.0,999.9,0,0,0,0,0,0
6,2017,11,25,2017-11-25,456,50.1,47.2,1010.6,10.0,7.8,9.9,999.9,55.9,34.0,0.0,999.9,0,0,0,0,0,0
6,2013,11,16,2013-11-16,612,51.2,43.6,1025.0,9.6,6.5,9.9,999.9,57.9,46.9,0.0,999.9,0,0,0,0,0,0
7,2012,11,11,2012-11-11,526,54.7,45.1,1030.8,7.0,1.6,9.9,999.9,63.0,37.4,0.0,999.9,0,0,0,0,0,0
7,2020,11,08,2020-11-08,326,58.8,51.0,1025.7,8.5,4.7,9.9,999.9,71.1,48.9,0.0,999.9,0,0,0,0,0,0
4,2013,11,21,2013-11-21,628,39.0,26.7,1035.0,10.0,4.9,9.9,999.9,48.0,30.9,0.0,999.9,0,0,0,0,0,0
1,2012,11,12,2012-11-12,547,56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48.0,0.0,999.9,1,0,0,0,0,0
5,2017,11,24,2017-11-24,502,40.8,30.7,1016.1,10.0,6.9,9.9,999.9,50.0,33.1,0.0,999.9,0,0,0,0,0,0
2,2019,11,26,2019-11-26,702,46.5,42.5,1015.7,10.0,5.4,9.9,999.9,55.9,35.1,0.0,999.9,1,0,0,0,0,0
4,2016,11,24,2016-11-24,428,42.2,34.3,1025.6,10.0,6.0,9.9,15.0,48.9,30.0,0.0,999.9,0,0,0,0,0,0
2,2012,11,27,2012-11-27,583,38.7,27.2,1024.2,7.0,4.4,9.9,999.9,44.6,33.8,0.0,999.9,0,1,1,0,0,0
2,2016,11,08,2016-11-08,620,47.2,38.2,1020.5,10.0,7.1,11.1,999.9,57.0,39.0,0.0,999.9,0,0,0,0,0,0
3,2015,11,04,2015-11-04,672,57.0,49.3,1026.2,9.7,7.4,11.1,999.9,64.0,43.0,0.0,999.9,0,0,0,0,0,0
3,2014,11,12,2014-11-12,546,56.5,53.5,1012.9,6.0,5.2,11.1,999.9,68.0,45.0,0.0,999.9,1,0,0,0,0,0
4,2015,11,05,2015-11-05,690,58.9,55.9,1025.8,9.1,7.6,11.1,999.9,66.9,48.9,0.0,999.9,1,0,0,0,0,0
5,2015,11,27,2015-11-27,480,52.6,48.4,1034.2,9.8,7.5,11.1,999.9,59.0,45.0,0.0,999.9,0,0,0,0,0,0
1,2015,11,16,2015-11-16,618,54.0,41.2,1020.4,10.0,8.3,11.1,999.9,60.1,41.0,0.0,999.9,0,0,0,0,0,0
2,2021,11,02,2021-11-02,276,52.6,36.4,1021.6,10.0,5.2,11.1,999.9,64.9,41.0,0.0,999.9,1,0,0,0,0,10000
7,2018,11,18,2018-11-18,470,41.7,29.3,1025.8,10.0,6.7,11.1,999.9,44.1,35.1,0.0,999.9,0,0,0,0,0,0
7,2017,11,12,2017-11-12,539,35.8,29.8,1032.6,10.0,5.0,12.0,999.9,46.9,24.1,0.0,999.9,0,0,0,0,0,0
1,2019,11,04,2019-11-04,623,48.1,30.0,1026.3,10.0,7.5,12.0,999.9,55.9,42.1,0.0,999.9,0,0,0,0,0,0
2,2014,11,11,2014-11-11,493,51.0,47.2,1020.7,9.5,8.2,12.0,999.9,59.0,39.0,0.0,999.9,1,0,0,0,0,0
5,2016,11,25,2016-11-25,455,48.6,43.1,1023.9,10.0,6.9,12.0,999.9,51.1,34.0,0.0,999.9,0,0,0,0,0,0
6,2013,11,30,2013-11-30,479,31.3,15.4,1038.9,10.0,6.5,12.0,999.9,37.9,25.0,0.0,999.9,0,0,0,0,0,0
7,2019,11,03,2019-11-03,479,51.0,36.8,1016.8,10.0,7.5,12.0,999.9,55.9,36.0,0.0,999.9,0,0,0,0,0,0
5,2012,11,02,2012-11-02,345,48.2,36.0,1003.4,10.0,5.2,13.0,25.1,53.6,46.0,0.0,999.9,0,1,0,0,0,0
1,2015,11,09,2015-11-09,615,51.4,37.7,1029.7,10.0,7.9,13.0,999.9,60.1,43.0,0.0,999.9,0,0,0,0,0,0
7,2013,11,17,2013-11-17,532,48.9,45.9,1024.9,6.8,7.0,13.0,999.9,55.9,37.4,0.0,999.9,1,1,0,0,0,0
1,2015,11,02,2015-11-02,613,58.3,49.4,1016.1,9.5,7.8,13.0,18.1,64.9,50.0,0.0,999.9,0,0,0,0,0,0
6,2016,11,05,2016-11-05,626,47.8,33.6,1020.6,10.0,7.9,13.0,999.9,55.9,36.0,0.0,999.9,0,0,0,0,0,0
5,2017,11,03,2017-11-03,776,58.7,58.5,1019.3,3.4,7.7,13.0,999.9,66.0,52.0,0.0,999.9,1,0,0,0,0,0
2,2012,11,06,2012-11-06,514,36.6,17.4,1022.0,10.0,4.8,14.0,18.1,45.0,32.0,0.07,999.9,0,0,0,0,0,0
6,2012,11,10,2012-11-10,444,48.0,35.0,1025.0,7.9,2.0,14.0,20.0,54.0,41.0,0.0,999.9,0,0,0,0,0,0
2,2015,11,03,2015-11-03,655,54.4,50.7,1020.7,8.2,6.4,14.0,999.9,64.9,43.0,0.0,999.9,1,1,0,0,0,0
1,2019,11,11,2019-11-11,481,51.5,43.4,1019.0,10.0,7.7,14.0,999.9,59.0,37.9,0.0,999.9,0,0,0,0,0,0
5,2013,11,29,2013-11-29,437,31.2,12.9,1033.0,10.0,8.7,14.0,17.1,42.1,26.1,0.0,999.9,0,0,0,0,0,0
3,2017,11,01,2017-11-01,607,50.6,39.9,1026.5,10.0,6.7,14.0,999.9,61.0,37.9,0.0,999.9,0,0,0,0,0,0
6,2015,11,28,2015-11-28,508,54.5,50.4,1021.1,9.1,9.4,14.0,999.9,62.1,45.0,0.0,999.9,0,0,0,0,0,0
7,2012,11,18,2012-11-18,446,43.2,31.0,1037.2,9.8,5.5,14.0,21.0,48.9,34.0,0.0,999.9,0,0,0,0,0,0
6,2014,11,29,2014-11-29,394,30.9,16.8,1025.3,10.0,6.6,14.0,999.9,39.0,25.0,0.0,999.9,0,0,0,0,0,0
4,2015,11,26,2015-11-26,383,50.1,41.2,1044.2,10.0,10.8,14.0,999.9,57.0,28.9,0.0,999.9,0,0,0,0,0,0
6,2016,11,26,2016-11-26,463,47.0,45.0,1018.2,6.8,6.3,14.0,999.9,48.9,41.0,0.0,999.9,1,1,0,0,0,0
2,2012,11,20,2012-11-20,671,44.4,32.8,1022.1,10.0,3.6,14.0,19.0,51.8,39.9,0.0,999.9,0,0,0,0,0,0
1,2017,11,13,2017-11-13,699,48.8,44.3,1026.7,10.0,9.2,15.0,999.9,52.0,46.0,0.0,999.9,0,1,0,0,0,0
3,2014,11,05,2014-11-05,554,57.7,52.4,1018.3,9.3,11.1,15.0,999.9,62.1,54.0,0.0,999.9,0,0,0,0,0,0
6,2012,11,03,2012-11-03,307,44.7,30.1,1009.4,10.0,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,0,0,0,0,0
1,2016,11,14,2016-11-14,668,54.4,44.6,1015.9,9.6,10.8,15.0,999.9,62.1,46.9,0.0,999.9,0,0,0,0,0,0
2,2014,11,04,2014-11-04,538,52.7,37.7,1019.4,10.0,6.9,15.0,22.0,61.0,37.9,0.0,999.9,0,0,0,0,0,0
4,2018,11,01,2018-11-01,696,58.0,54.7,1013.2,7.6,11.1,15.0,999.9,62.1,54.0,0.0,999.9,0,0,0,0,0,0
7,2014,11,30,2014-11-30,377,46.1,38.6,1024.0,9.9,9.8,15.0,999.9,55.9,24.1,0.0,999.9,0,0,0,0,0,0
7,2015,11,29,2015-11-29,453,46.1,38.8,1022.1,9.6,9.4,15.0,999.9,62.1,39.9,0.0,999.9,0,0,0,0,0,0
4,2014,11,06,2014-11-06,652,53.6,48.7,1015.8,9.4,5.6,15.0,21.0,63.0,50.0,0.02,999.9,0,1,0,0,0,0
6,2013,11,02,2013-11-02,551,57.4,55.2,1003.8,6.4,5.6,15.0,21.0,66.0,53.1,0.14,999.9,1,1,0,0,0,0
5,2012,11,16,2012-11-16,672,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0.0,999.9,0,1,0,0,0,0
4,2016,11,17,2016-11-17,707,48.6,43.0,1011.2,9.6,8.4,15.0,24.1,57.0,41.0,0.0,999.9,0,0,0,0,0,0
4,2016,11,03,2016-11-03,689,58.8,56.2,1014.6,5.1,8.4,15.0,21.0,63.0,51.1,0.0,999.9,1,0,0,0,0,0
2,2019,11,05,2019-11-05,440,56.6,50.5,1025.2,9.6,11.5,15.0,999.9,62.1,42.1,0.01,999.9,0,1,0,0,0,0
7,2012,11,04,2012-11-04,344,43.2,29.6,1014.1,10.0,6.1,15.0,22.0,51.8,39.0,0.0,999.9,0,0,0,0,0,0
1,2018,11,12,2018-11-12,497,41.7,24.7,1029.4,10.0,8.2,15.0,18.1,48.0,37.0,0.0,999.9,0,0,0,0,0,0
5,2018,11,30,2018-11-30,743,38.4,30.1,1015.2,10.0,7.5,15.0,28.0,48.9,33.1,0.0,999.9,0,0,0,0,0,0
6,2014,11,15,2014-11-15,529,37.0,20.6,1021.7,10.0,10.7,15.9,21.0,48.0,32.0,0.05,999.9,0,0,0,0,0,0
7,2015,11,01,2015-11-01,312,57.0,49.8,1016.1,9.9,8.7,15.9,999.9,62.1,52.0,0.0,999.9,0,0,0,0,0,0
5,2019,11,15,2019-11-15,621,49.3,42.0,1022.5,9.8,11.0,15.9,20.0,54.0,45.0,0.0,999.9,0,1,0,0,0,0
2,2017,11,28,2017-11-28,649,37.9,27.4,1028.0,10.0,10.0,15.9,22.0,48.9,28.0,0.0,999.9,0,0,0,0,0,0
4,2020,11,26,2020-11-26,203,55.7,53.3,1020.9,7.0,10.2,15.9,999.9,57.9,52.0,0.0,999.9,1,0,0,0,0,10000
4,2012,11,22,2012-11-22,384,47.3,36.2,1023.4,10.0,3.4,15.9,999.9,54.0,42.1,0.0,999.9,0,0,0,0,0,0
2,2015,11,10,2015-11-10,757,55.8,50.8,1023.4,9.3,7.9,15.9,22.9,61.0,43.0,0.0,999.9,0,1,0,0,0,0
4,2019,11,14,2019-11-14,545,35.0,24.6,1030.7,10.0,8.0,15.9,17.1,48.0,21.9,0.0,999.9,0,1,0,0,0,0
3,2013,11,13,2013-11-13,593,33.5,20.7,1022.1,10.0,12.6,15.9,25.1,37.4,30.0,0.06,999.9,0,0,0,0,0,0
4,2021,11,18,2021-11-18,351,58.7,53.1,1019.7,8.8,13.1,15.9,999.9,64.0,41.0,0.0,999.9,0,0,0,0,0,0
4,2012,11,29,2012-11-29,515,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43.0,32.0,0.01,999.9,0,0,0,0,0,0
4,2017,11,02,2017-11-02,746,58.9,56.1,1026.9,10.0,10.4,15.9,999.9,64.0,55.0,0.0,999.9,0,0,0,0,0,0
3,2016,11,02,2016-11-02,665,55.9,49.9,1024.1,10.0,9.9,15.9,999.9,63.0,34.0,0.0,999.9,0,0,0,0,0,0
7,2014,11,16,2014-11-16,429,38.1,26.0,1027.1,10.0,5.6,15.9,22.0,50.0,23.0,0.0,999.9,0,0,0,0,0,0
6,2019,11,02,2019-11-02,506,47.0,34.5,1021.6,10.0,7.2,15.9,22.0,66.9,36.0,0.11,999.9,0,0,0,0,0,0
7,2020,11,22,2020-11-22,222,50.9,40.7,1030.6,10.0,12.5,15.9,21.0,64.9,48.0,0.0,999.9,0,0,0,0,0,0
6,2012,11,17,2012-11-17,542,43.6,27.9,1034.8,10.0,4.7,16.9,22.0,51.1,39.0,0.0,999.9,0,0,0,0,0,0
3,2012,11,21,2012-11-21,689,46.5,32.7,1021.7,10.0,4.2,16.9,22.0,53.6,41.0,0.0,999.9,0,0,0,0,0,0
1,2012,11,26,2012-11-26,563,40.3,19.7,1017.3,10.0,4.9,16.9,23.9,46.9,36.0,0.0,999.9,0,0,0,0,0,0
1,2012,11,19,2012-11-19,585,43.0,34.8,1032.3,10.0,6.3,16.9,22.9,53.6,37.9,0.0,999.9,0,0,0,0,0,0
4,2019,11,07,2019-11-07,669,51.4,42.7,1023.4,9.8,7.8,17.1,999.9,60.1,35.1,0.0,999.9,0,1,0,0,0,0
2,2021,11,30,2021-11-30,282,37.1,22.6,1013.5,10.0,12.2,17.1,24.1,48.0,32.0,0.0,999.9,1,0,0,0,0,10000
5,2016,11,04,2016-11-04,777,53.6,44.3,1015.1,10.0,12.1,17.1,22.9,63.0,48.9,0.0,999.9,0,0,0,0,0,0
3,2013,11,20,2013-11-20,607,38.0,21.5,1028.8,10.0,14.5,17.1,25.1,52.0,34.0,0.0,999.9,0,0,0,0,0,0
6,2020,11,07,2020-11-07,329,60.4,55.5,1022.9,8.3,11.2,17.1,22.0,68.0,55.9,0.0,999.9,1,0,0,0,0,0
1,2015,11,30,2015-11-30,611,40.5,26.7,1029.5,10.0,11.3,17.1,25.1,48.9,30.9,0.0,999.9,0,0,0,0,0,0
3,2019,11,27,2019-11-27,561,48.5,46.0,1016.5,6.0,6.0,17.1,999.9,55.9,35.1,0.0,999.9,1,1,0,0,0,0
3,2017,11,15,2017-11-15,713,43.9,37.1,1024.1,10.0,11.3,17.1,999.9,48.9,39.0,0.0,999.9,0,1,0,0,0,0
3,2018,11,28,2018-11-28,573,41.0,30.4,992.9,10.0,12.5,17.1,28.0,51.1,36.0,0.03,999.9,0,1,0,0,0,0
1,2021,11,15,2021-11-15,343,51.4,39.6,1007.2,9.9,11.2,17.1,24.1,57.0,45.0,0.02,999.9,1,0,0,0,0,10000
2,2017,11,14,2017-11-14,647,46.1,39.0,1024.1,10.0,12.3,17.1,22.9,52.0,42.1,0.1,999.9,0,0,0,0,0,0
4,2017,11,09,2017-11-09,702,48.3,39.9,1022.1,10.0,8.7,17.1,20.0,54.0,43.0,0.1,999.9,0,0,0,0,0,0
3,2019,11,06,2019-11-06,615,51.5,38.9,1024.1,9.9,10.5,17.1,22.0,62.1,41.0,0.38,999.9,0,0,0,0,0,0
6,2018,11,24,2018-11-24,536,41.4,31.9,1023.6,10.0,11.5,17.1,24.1,50.0,19.0,0.0,999.9,0,0,0,0,0,0
4,2021,11,25,2021-11-25,217,46.5,28.8,1016.7,10.0,10.9,17.1,21.0,57.0,30.9,0.0,999.9,0,0,0,0,0,0
7,2014,11,09,2014-11-09,419,53.2,42.7,1014.0,10.0,9.1,17.1,24.1,59.0,37.0,0.0,999.9,0,0,0,0,0,0
6,2016,11,19,2016-11-19,692,50.1,47.2,1012.9,6.6,12.3,17.1,25.1,54.0,48.0,0.0,999.9,0,1,0,0,0,0
7,2015,11,22,2015-11-22,431,50.1,45.5,1015.0,8.1,6.6,17.1,22.9,57.2,39.0,0.0,999.9,0,1,0,0,0,0
5,2013,11,15,2013-11-15,617,53.0,39.1,1022.7,10.0,12.3,17.1,20.0,57.9,48.9,0.0,999.9,0,0,0,0,0,0
2,2018,11,06,2018-11-06,679,56.8,56.2,1014.3,2.1,12.1,17.1,25.1,61.0,39.0,0.38,999.9,1,1,0,0,0,0
1,2017,11,06,2017-11-06,682,62.2,61.6,1016.0,7.4,11.8,17.1,19.0,66.0,48.9,0.0,999.9,1,1,0,0,0,0
7,2020,11,15,2020-11-15,251,46.4,33.9,1022.8,10.0,9.6,17.1,20.0,55.0,32.0,0.0,999.9,0,0,0,0,0,0
7,2020,11,01,2020-11-01,308,57.2,54.2,1016.7,8.4,10.9,17.1,22.9,61.0,54.0,0.0,999.9,1,0,0,0,0,10000
7,2019,11,10,2019-11-10,457,48.3,37.2,1019.5,10.0,8.8,17.1,999.9,54.0,32.0,0.0,999.9,0,0,0,0,0,0
6,2021,11,20,2021-11-20,305,43.5,27.6,1031.3,10.0,9.6,17.1,24.1,62.1,39.0,0.0,999.9,0,0,0,0,0,0
6,2017,11,18,2017-11-18,629,43.5,31.4,1013.0,10.0,9.4,17.1,27.0,53.1,28.0,0.0,999.9,0,0,0,0,0,0
5,2012,11,30,2012-11-30,576,41.3,25.8,1027.7,9.3,4.7,18.1,22.9,46.0,35.6,0.0,999.9,0,0,0,0,0,0
2,2015,11,17,2015-11-17,684,45.3,31.2,1030.8,10.0,11.9,18.1,24.1,60.1,37.9,0.0,999.9,0,0,0,0,0,0
4,2017,11,30,2017-11-30,663,43.2,34.0,1024.6,10.0,10.1,18.1,27.0,59.0,33.1,0.0,999.9,0,0,0,0,0,0
5,2021,11,19,2021-11-19,349,52.9,41.3,1017.1,9.3,15,18.1,26.0,64.0,46.0,0.07,999.9,1,0,0,0,0,10000
4,2018,11,08,2018-11-08,631,52.1,38.7,1020.3,9.9,11.1,18.1,22.0,61.0,44.1,0.0,999.9,0,0,0,0,0,0
5,2018,11,09,2018-11-09,867,48.3,37.1,1025.5,10.0,11.1,18.1,22.0,57.9,39.0,0.0,999.9,0,0,0,0,0,0
1,2017,11,27,2017-11-27,635,43.0,28.8,1013.8,10.0,12.4,18.1,26.0,52.0,39.0,0.0,999.9,0,0,0,0,0,0
6,2013,11,23,2013-11-23,536,47.3,34.3,1010.4,9.6,9.9,18.1,27.0,54.0,39.0,0.08,999.9,0,1,0,0,0,0
2,2017,11,07,2017-11-07,710,53.0,46.7,1019.6,9.8,12.5,18.1,25.1,66.0,48.0,0.05,999.9,0,0,0,0,0,0
1,2018,11,26,2018-11-26,743,45.4,42.8,1011.9,7.8,8.1,18.1,28.0,48.9,42.8,0.04,999.9,0,0,0,0,0,0
3,2019,11,20,2019-11-20,526,44.8,39.8,1009.7,9.1,10.0,18.1,22.9,51.1,41.0,0.04,999.9,0,1,0,0,0,0
5,2014,11,14,2014-11-14,654,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,999.9,0,1,0,0,0,0
7,2016,11,27,2016-11-27,466,43.4,34.6,1014.3,10.0,13.2,18.1,24.1,48.9,39.9,0.05,999.9,0,0,0,0,0,0
3,2020,11,25,2020-11-25,276,45.1,35.1,1029.5,10.0,9.7,18.1,999.9,55.9,30.0,0.0,999.9,0,0,0,0,0,0
1,2021,11,29,2021-11-29,323,42.5,36.1,1008.7,9.4,10.5,18.1,24.1,48.0,33.1,0.01,999.9,0,0,0,0,0,0
4,2015,11,19,2015-11-19,797,50.4,43.6,1028.9,10.0,11.8,18.1,999.9,57.0,30.9,0.0,999.9,0,0,0,0,0,0
6,2020,11,21,2020-11-21,314,57.7,48.4,1024.7,9.3,10.3,18.1,999.9,64.9,51.1,0.0,999.9,0,0,0,0,0,0
5,2013,11,22,2013-11-22,702,46.2,41.9,1024.5,9.4,5.6,18.1,25.1,54.0,30.9,0.0,999.9,0,1,0,0,0,0
2,2013,11,26,2013-11-26,867,44.4,33.4,1026.6,10.0,11.3,19.0,26.0,50.0,23.0,0.0,999.9,0,1,0,0,0,0
2,2014,11,25,2014-11-25,599,56.7,53.5,1014.0,3.6,11.2,19.0,26.0,61.0,50.0,0.26,999.9,1,1,0,0,0,0
1,2016,11,28,2016-11-28,647,39.5,26.7,1019.2,10.0,11.2,19.0,25.1,46.9,33.1,0.0,999.9,0,0,0,0,0,0
5,2015,11,20,2015-11-20,819,57.0,52.8,1017.7,7.2,13.6,19.0,25.1,61.0,46.9,0.08,999.9,0,1,0,0,0,0
3,2016,11,23,2016-11-23,807,37.1,23.3,1019.9,10.0,12.0,19.0,25.1,44.1,30.9,0.0,999.9,0,0,0,0,0,0
4,2016,11,10,2016-11-10,706,49.4,40.5,1011.2,10.0,10.9,19.0,27.0,61.0,44.1,0.0,999.9,0,0,0,0,0,0
3,2014,11,19,2014-11-19,633,33.6,14.6,1018.3,10.0,14.4,19.0,25.1,39.0,30.0,0.02,999.9,0,0,0,0,0,0
2,2018,11,20,2018-11-20,695,48.2,46.3,1012.0,9.2,7.0,19.0,25.1,52.0,43.0,0.0,999.9,0,1,0,0,0,0
1,2012,11,05,2012-11-05,479,42.3,27.3,1016.3,10.0,5.5,19.0,23.9,48.2,37.9,0.0,999.9,0,1,0,0,0,0
2,2016,11,15,2016-11-15,741,54.8,50.1,1014.2,8.6,9.9,19.0,27.0,62.1,46.9,0.0,999.9,0,1,0,0,0,0
2,2019,11,19,2019-11-19,630,46.5,43.1,1005.8,8.4,7.5,19.0,27.0,51.1,43.0,0.38,999.9,0,1,0,0,0,0
5,2019,11,22,2019-11-22,633,48.1,43.4,1011.4,8.8,10.6,19.0,29.9,57.0,32.0,0.01,999.9,0,1,0,0,0,0
7,2017,11,05,2017-11-05,519,54.5,49.5,1026.0,10.0,10.8,19.0,22.9,61.0,46.9,0.0,999.9,0,1,0,0,0,0
2,2017,11,21,2017-11-21,790,51.1,39.0,1020.3,10.0,15.3,19.0,27.0,57.9,37.0,0.0,999.9,0,0,0,0,0,0
4,2012,11,01,2012-11-01,439,47.7,37.4,1001.8,10.0,6.0,19.0,23.9,57.2,43.0,0.04,999.9,0,0,0,0,0,0
6,2015,11,21,2015-11-21,597,48.8,34.7,1021.5,10.0,14.3,20.0,28.9,61.0,39.9,0.78,999.9,0,0,0,0,0,0
6,2012,11,24,2012-11-24,458,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,1,0,0,0,0
7,2016,11,06,2016-11-06,532,49.9,42.3,1019.1,9.0,10.5,20.0,28.9,55.9,36.0,0.0,999.9,0,1,0,0,0,0
4,2019,11,21,2019-11-21,647,43.3,36.2,1017.1,10.0,13.0,20.0,26.0,48.9,34.0,0.09,999.9,0,1,0,0,0,0
2,2016,11,29,2016-11-29,752,43.8,38.5,1021.7,8.5,9.7,20.0,27.0,53.6,33.1,0.0,999.9,0,1,0,0,0,0
1,2013,11,04,2013-11-04,658,42.0,26.0,1032.0,10.0,13.9,20.0,25.1,55.0,39.0,0.0,999.9,0,0,0,0,0,0
3,2018,11,07,2018-11-07,696,57.9,52.2,1012.9,8.4,13.7,20.0,26.0,62.6,55.0,0.35,999.9,0,1,0,0,0,0
4,2013,11,07,2013-11-07,646,57.8,55.7,1015.6,7.1,11.4,20.0,28.0,64.0,37.0,0.01,999.9,0,1,0,0,0,0
4,2018,11,15,2018-11-15,1065,34.0,18.9,1033.3,9.9,10.6,20.0,28.0,44.1,28.9,0.0,999.9,0,1,1,0,0,0
6,2018,11,17,2018-11-17,559,44.5,31.4,1015.5,10.0,12.1,20.0,26.0,50.0,41.0,0.03,999.9,0,0,0,0,0,0
2,2015,11,24,2015-11-24,733,37.5,17.0,1024.6,10.0,11.7,20.0,25.1,48.0,30.9,0.25,999.9,0,0,0,0,0,0
3,2017,11,29,2017-11-29,701,52.2,47.6,1019.8,9.8,14.6,20.0,26.0,59.0,46.0,0.0,999.9,0,0,0,0,0,0
5,2018,11,02,2018-11-02,746,60.0,57.8,1010.6,5.2,13.9,20.0,27.0,64.0,55.0,0.01,999.9,0,1,0,0,1,0
1,2018,11,05,2018-11-05,759,47.5,41.9,1030.9,9.7,9.2,20.0,32.1,53.1,37.0,0.0,999.9,0,1,0,0,0,0
5,2013,11,08,2013-11-08,682,47.1,32.0,1012.2,10.0,13.7,20.0,27.0,64.0,41.0,1.56,999.9,0,0,0,0,0,0
6,2014,11,08,2014-11-08,543,43.9,29.7,1012.0,10.0,13.9,20.0,32.1,55.0,37.0,0.03,999.9,0,0,0,0,0,0
6,2013,11,09,2013-11-09,571,41.7,22.4,1020.4,10.0,12.9,21.0,28.9,51.1,37.9,0.03,999.9,0,0,0,0,0,0
1,2017,11,20,2017-11-20,748,40.5,24.6,1010.3,10.0,15.4,21.0,35.9,45.0,37.9,0.18,999.9,0,0,0,0,0,0
6,2015,11,07,2015-11-07,500,61.4,54.7,1013.4,6.9,10.9,21.0,26.0,64.9,57.0,0.0,999.9,0,1,0,0,0,0
7,2016,11,13,2016-11-13,518,51.3,36.2,1017.2,10.0,14.2,21.0,28.0,57.0,37.9,0.0,999.9,0,0,0,0,0,0
7,2018,11,04,2018-11-04,502,47.7,32.3,1029.1,10.0,9.9,21.0,32.1,63.0,37.0,0.45,999.9,0,0,0,0,0,0
3,2012,11,28,2012-11-28,512,37.5,28.8,1022.7,9.3,7.1,21.0,28.0,44.6,34.0,0.59,999.9,0,1,0,0,0,0
7,2017,11,26,2017-11-26,485,48.9,39.7,1007.2,9.9,12.2,21.0,31.1,55.9,41.0,0.0,999.9,0,0,0,0,0,0
5,2017,11,10,2017-11-10,724,44.6,33.5,1016.1,10.0,12.3,21.0,28.9,55.0,32.0,0.05,999.9,0,1,0,0,0,0
6,2019,11,23,2019-11-23,528,40.4,24.6,1012.4,10.0,13.9,21.0,32.1,57.0,36.0,0.22,999.9,0,0,0,0,0,0
6,2017,11,04,2017-11-04,613,53.6,44.6,1024.3,9.3,13.9,21.0,32.1,66.0,46.9,0.0,999.9,0,0,0,0,0,0
3,2018,11,21,2018-11-21,732,39.9,28.6,1014.7,9.7,13.8,21.0,27.0,46.0,34.0,0.04,999.9,0,1,0,0,0,0
4,2012,11,15,2012-11-15,623,40.4,25.0,1029.7,10.0,5.3,21.0,27.0,48.2,36.0,0.0,999.9,0,0,0,0,0,0
6,2019,11,09,2019-11-09,502,35.3,21.8,1024.6,10.0,10.2,21.0,29.9,48.9,32.0,0.06,999.9,0,0,0,0,0,0
5,2014,11,07,2014-11-07,641,52.5,46.7,999.0,7.9,11.7,21.0,29.9,59.0,46.0,0.85,999.9,0,1,0,0,0,0
6,2016,11,12,2016-11-12,603,42.1,25.4,1019.6,10.0,13.9,22.0,29.9,46.0,39.0,0.0,999.9,0,0,0,0,0,0
7,2019,11,17,2019-11-17,444,41.5,29.4,1027.1,10.0,14.2,22.0,29.9,46.0,34.0,0.0,999.9,0,0,0,0,0,0
5,2014,11,21,2014-11-21,677,36.8,15.4,1017.4,10.0,15.8,22.0,35.9,53.1,32.0,0.0,999.9,0,0,0,0,0,0
1,2013,11,11,2013-11-11,456,47.1,30.4,1015.7,10.0,15.9,22.0,31.1,60.1,42.1,0.01,999.9,0,0,0,0,0,0
5,2014,11,28,2014-11-28,444,37.0,30.9,1015.6,9.3,12.6,22.0,29.9,46.0,34.0,0.05,999.9,0,1,1,0,0,0
2,2013,11,19,2013-11-19,600,47.0,29.2,1010.1,9.8,14.0,22.0,28.9,60.1,39.9,0.26,999.9,0,0,0,0,0,0
6,2017,11,11,2017-11-11,623,30.2,18.0,1029.7,10.0,12.6,22.0,28.9,36.0,26.1,0.0,999.9,0,0,0,0,0,0
7,2015,11,08,2015-11-08,472,53.2,35.5,1021.8,10.0,11.0,22.0,28.9,64.9,46.9,0.0,999.9,0,0,0,0,0,0
3,2012,11,14,2012-11-14,625,42.8,29.9,1031.9,9.6,7.7,22.0,28.9,46.9,37.0,0.33,999.9,0,1,0,0,0,0
4,2013,11,14,2013-11-14,620,42.8,27.4,1021.3,10.0,14.2,22.0,28.9,50.0,30.0,0.0,999.9,0,0,0,0,0,0
1,2021,11,08,2021-11-08,329,54.9,45.0,1017.4,10.0,16,22.9,29.9,59.0,51.1,0.0,999.9,0,0,0,0,0,0
3,2019,11,13,2019-11-13,599,29.0,11.6,1019.9,9.3,17.5,22.9,35.9,33.1,23.0,0.25,999.9,0,0,1,0,0,0
