"","day","year","mo","da","collision_date","NUM_COLLISIONS","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","tornado_funnel_cloud"
"1797",4,2014,6,26,"2014-06-26",670,66.7,64.4,1011.7,3.5,10.2,21,25.1,75.2,62.1,0.01,999.9,1,1,0,0,0,0
"1798",4,2018,6,28,"2018-06-28",737,64.1,62.6,1015.3,6.3,14.6,21,27,69.1,59,0.13,999.9,0,1,0,0,0,0
"1799",1,2016,6,13,"2016-06-13",646,61.5,47.2,1004.4,10,13.3,22,28,81,54,0,999.9,0,0,0,0,0,0
"1800",5,2017,6,16,"2017-06-16",657,59.8,52.9,1018.9,9.9,15.5,22,32.1,66,46.9,0,999.9,0,1,0,0,0,0
"1801",3,2016,6,8,"2016-06-08",763,61.7,55.2,998.6,8.4,12.6,22,28,66.9,57.9,0,999.9,1,0,0,0,0,0
"1802",1,2016,6,6,"2016-06-06",758,62.9,61.1,1004.2,3.9,12.3,22,32.1,69.1,55,1.79,999.9,1,1,0,0,0,0
"1803",4,2016,6,9,"2016-06-09",686,59.9,46.7,1003.8,10,16.7,22,32.1,68,54,0.01,999.9,0,1,0,0,0,0
"1804",6,2015,6,6,"2015-06-06",598,58,52.5,1012.6,8.4,11.5,22,28.9,63,46.9,0.05,999.9,1,1,0,0,0,0
"1805",4,2019,6,13,"2019-06-13",634,56.7,53.8,1019.4,6.2,12.4,22,33,70,52,0.02,999.9,1,1,0,0,0,0
"1807",2,2017,6,6,"2017-06-06",660,52.4,50.5,1006.3,5.1,15.2,22.9,31.1,64.9,50,0,999.9,0,1,0,0,0,0
"1808",3,2015,6,17,"2015-06-17",706,64.8,53.9,1017.3,8.4,14.5,22.9,31.1,66.9,57,0,999.9,1,0,0,0,0,0
"1809",6,2013,6,8,"2013-06-08",571,62.3,59.6,1009.3,4.8,19.1,25.1,35,64.9,57,0.94,999.9,1,1,0,0,0,0
"1810",5,2013,6,28,"2013-06-28",608,66.1,64.8,1004.7,2.1,12.9,26,33,69.8,64,0.85,999.9,1,1,0,0,1,0
"1811",5,2013,6,14,"2013-06-14",693,55,50.7,1003,7,18.3,28,36.9,60.1,52,0.12,999.9,0,1,0,0,0,0
"1812",7,2015,6,28,"2015-06-28",535,64.4,61.6,1010.4,4.3,13,28.9,42.9,71.1,54,0.03,999.9,1,1,0,0,0,0
"1813",1,2022,7,11,"2022-07-11",263,68.1,61.2,1015.5,10,8.3,12,999.9,77,57,0,999.9,0,0,0,0,0,0
"1814",6,2021,7,24,"2021-07-24",337,70.8,61.3,1019.1,9.6,3.3,12,15,82,60.1,0,999.9,1,0,0,0,0,0
"1815",2,2020,7,7,"2020-07-07",243,60.1,56.3,1021.9,8.9,7.9,12,999.9,75,55.9,0,999.9,0,0,0,0,0,0
"1816",7,2020,7,19,"2020-07-19",313,69.1,67.5,1015.1,0.8,8.4,12,999.9,72,66.2,0,999.9,1,0,0,0,0,0
"1817",5,2020,7,17,"2020-07-17",308,62.6,59,1023,9.9,7.5,12,999.9,71.1,55,0,999.9,1,0,0,0,0,10000
"1819",1,2022,7,18,"2022-07-18",251,73.1,72.1,1016.6,1.2,6.9,12,999.9,81,70,0,999.9,1,0,0,0,0,0
"1820",4,2020,7,2,"2020-07-02",340,68.2,64.4,1009.2,7.8,7.7,13,999.9,75,60.1,0,999.9,1,0,0,0,0,0
"1821",4,2020,7,30,"2020-07-30",300,74.4,72,1011.7,3.7,7.1,13,999.9,82.9,70,0,999.9,1,0,0,0,0,0
"1822",6,2020,7,4,"2020-07-04",278,66.1,63.5,1012.1,5.1,8.9,13,999.9,77,60.1,0,999.9,1,0,0,0,0,0
"1823",1,2021,7,19,"2021-07-19",327,73.8,69.7,1014,6.7,8.1,13,999.9,80.1,70,0,999.9,1,0,0,0,0,0
"1824",7,2022,7,17,"2022-07-17",243,73.9,70.9,1017.4,7.1,6.4,13,999.9,81,60.1,0,999.9,1,0,0,0,0,0
"1825",4,2021,7,1,"2021-07-01",319,73.9,69.8,1011.3,7,8.8,13,999.9,79,70,0,999.9,1,0,0,0,0,0
"1826",2,2021,7,13,"2021-07-13",298,66.3,63.4,1024.4,6,9.1,13,999.9,80.1,63,0.19,999.9,1,0,0,0,0,0
"1827",5,2021,7,16,"2021-07-16",350,72.9,70.6,1016.9,1.1,7.5,13,999.9,77,69.8,0,999.9,1,0,0,0,0,0
"1828",3,2020,7,8,"2020-07-08",267,68.1,63.9,1018.2,9.9,9.8,13,999.9,73.9,55.9,0,999.9,0,0,0,0,0,0
"1830",4,2022,7,7,"2022-07-07",273,68,60.7,1016.5,9.6,6.8,13,999.9,84,60.1,0.04,999.9,0,0,0,0,0,0
"1831",7,2021,7,4,"2021-07-04",289,62.9,57.6,1010.3,9,8.6,14,15.9,68,60.1,0.05,999.9,1,0,0,0,0,10000
"1832",2,2020,7,28,"2020-07-28",298,76.5,72.1,1008,6.6,10.9,14,999.9,84.9,72,0,999.9,0,0,0,0,0,0
"1833",4,2020,7,23,"2020-07-23",332,74.1,70.9,1016.5,5.7,9.4,14,999.9,82,64.9,0,999.9,1,0,0,0,0,0
"1834",6,2021,7,10,"2021-07-10",293,71,68,1013.9,5.9,7.8,14,999.9,78.1,66,0.04,999.9,1,0,0,0,0,0
"1835",3,2022,7,20,"2022-07-20",221,77.1,71.4,1007.4,7.4,9.4,14,999.9,88,72,0,999.9,0,0,0,0,0,0
"1836",2,2022,7,5,"2022-07-05",273,69.7,65.2,1018.6,10,9.7,14,999.9,80.1,64.9,0,999.9,0,0,0,0,0,0
"1837",4,2020,7,16,"2020-07-16",322,63.6,55.6,1026.1,10,8.1,14,22,70,57,0,999.9,0,0,0,0,0,0
"1838",1,2021,7,26,"2021-07-26",359,74.9,70.4,1011.8,6.8,10.1,14,999.9,84,68,0,999.9,1,0,0,0,0,0
"1839",7,2021,7,18,"2021-07-18",310,74.5,71.5,1016.9,5.7,8.1,14,999.9,80.1,71.1,0,999.9,1,0,0,0,0,0
"1840",4,2021,7,22,"2021-07-22",329,73.1,61.8,1014.6,9.8,10,15,22,82,68,0,999.9,0,0,0,0,0,0
"1841",5,2022,7,1,"2022-07-01",304,69.7,66,1019.1,8.7,10,15,999.9,80.1,62.1,0,999.9,1,0,0,0,0,0
"1842",2,2020,7,14,"2020-07-14",320,72,68,1011.3,6.2,7.9,15,999.9,79,66.9,0,999.9,1,0,0,0,0,0
"1843",5,2020,7,10,"2020-07-10",296,69.8,67.9,1016.5,3.8,8.2,15,22,78.1,66,0,999.9,1,1,0,0,0,0
"1844",4,2022,7,21,"2022-07-21",182,74.5,73,1007.1,1.9,9.6,15,999.9,88,71.1,0,999.9,1,0,0,0,0,0
"1845",7,2021,7,25,"2021-07-25",322,70.4,65.6,1016.1,9.9,9.9,15,21,82,60.1,0,999.9,1,0,0,0,0,10000
"1846",6,2021,7,3,"2021-07-03",291,62.3,59.1,1007.8,5.9,13.2,19,24.1,73.9,60.1,0.04,999.9,1,0,0,0,0,10000
"1847",1,2020,7,6,"2020-07-06",257,67.9,64.1,1016.9,6.4,9.1,19,22.9,75,60.1,0,999.9,1,1,0,0,0,0
"1849",3,2020,7,15,"2020-07-15",268,66.5,60,1020.9,9.8,13.9,19,25.1,79,62.1,0,999.9,0,0,0,0,0,0
"1850",2,2022,7,19,"2022-07-19",225,76,70.7,1005.9,7.3,15.3,20,29.9,82.9,71.1,0,999.9,0,0,0,0,0,0
"1851",5,2021,7,9,"2021-07-09",346,72,68.9,1008,3.7,22.7,33,42.9,75,69.1,0.01,999.9,1,1,0,0,0,0
"1852",4,2012,7,12,"2012-07-12",577,77.4,60.2,1021.7,10,2.3,7,999.9,88,57,0,999.9,0,0,0,0,0,0
"1853",1,2016,7,11,"2016-07-11",618,63.1,58.4,1016.8,9.9,4.9,7,999.9,70,55,0.01,999.9,0,0,0,0,0,0
"1854",3,2012,7,11,"2012-07-11",565,77.1,62,1019.9,10,1.9,7,999.9,84,64.9,0,999.9,0,0,0,0,0,0
"1855",5,2014,7,18,"2014-07-18",624,69.6,59.4,1020.7,9.6,5,7,999.9,79,63,0.04,999.9,0,0,0,0,0,0
"1856",1,2019,7,8,"2019-07-08",592,64.9,56.7,1014.7,10,4.2,7,999.9,75,54,0,999.9,0,0,0,0,0,0
"1857",5,2012,7,13,"2012-07-13",603,78.9,60.7,1021.8,9.9,3,7,999.9,87.1,63,0,999.9,0,0,0,0,0,0
"1858",4,2014,7,17,"2014-07-17",587,70.4,63.7,1013.3,7.7,4.5,8,999.9,77,66.2,0.01,999.9,1,1,0,0,0,0
"1859",1,2018,7,30,"2018-07-30",580,71.3,66.7,1020.4,9.9,5.8,8,999.9,80.1,64.9,0,999.9,0,0,0,0,0,0
"1860",5,2014,7,11,"2014-07-11",642,69.1,62.4,1021.9,6.5,4.3,8,999.9,78.1,64,0.03,999.9,1,0,0,0,0,0
"1861",5,2019,7,5,"2019-07-05",542,66.1,64.7,1021.4,4.7,3.9,8,999.9,75.9,59,0,999.9,1,0,0,0,0,0
"1862",1,2015,7,13,"2015-07-13",668,70.9,64.9,1013.8,8.3,5.3,8,999.9,80.1,66,0,999.9,0,0,0,0,0,0
"1863",7,2012,7,22,"2012-07-22",498,72.5,59.4,1020.3,10,2,8,999.9,82,54,0,999.9,0,0,0,0,0,0
"1864",7,2018,7,15,"2018-07-15",564,65.5,61.6,1016.5,8.6,5.3,8,999.9,72,55.9,0,999.9,1,1,0,0,0,0
"1865",6,2012,7,28,"2012-07-28",513,75.5,69.6,1012.2,7,3.9,8,15.9,84,68,0,999.9,1,1,0,0,0,0
"1866",2,2018,7,31,"2018-07-31",709,68.9,65.8,1020.4,8.4,4.9,8,999.9,80.1,64,0,999.9,1,0,0,0,0,0
"1867",4,2017,7,6,"2017-07-06",611,61.7,59.9,1021.8,9.9,5.9,8,999.9,78.1,53.1,0,999.9,0,0,0,0,0,0
"1868",1,2013,7,22,"2013-07-22",591,68.3,65.9,1015.1,5.6,5.1,8,999.9,78.1,64,0.17,999.9,1,1,0,0,0,0
"1869",7,2012,7,8,"2012-07-08",464,80.6,65.5,1010.1,8.5,3.1,8,15.9,90,70,0.59,999.9,0,1,0,0,0,0
"1870",5,2018,7,20,"2018-07-20",700,64.3,56.7,1021.6,10,3.3,8.9,999.9,77,54,0,999.9,0,0,0,0,0,0
"1871",3,2019,7,3,"2019-07-03",654,70.2,65.1,1009.9,9.2,5,8.9,999.9,80.1,59,0,999.9,0,0,0,0,0,0
"1872",2,2017,7,18,"2017-07-18",706,69.4,67.9,1019.6,4,5.5,8.9,999.9,78.1,62.1,0,999.9,1,0,0,0,0,0
"1873",4,2016,7,7,"2016-07-07",603,68.7,66.7,1010.4,4.1,5.9,8.9,999.9,81,64,0,999.9,1,0,0,0,0,0
"1874",3,2013,7,31,"2013-07-31",553,70.6,62.6,1019.3,10,6.7,8.9,999.9,78.1,64.9,0,999.9,0,0,0,0,0,0
"1875",7,2022,7,10,"2022-07-10",237,67.5,56.5,1017.7,10,5,8.9,999.9,77,57,0,999.9,0,0,0,0,0,0
"1876",6,2015,7,25,"2015-07-25",451,68.5,60.2,1015,9.7,4.4,8.9,999.9,80.1,60.1,0,999.9,0,0,0,0,0,0
"1877",5,2019,7,26,"2019-07-26",650,67.1,58.9,1024,9.4,3.4,8.9,999.9,78.1,59,0,999.9,1,0,0,0,0,0
"1878",1,2018,7,16,"2018-07-16",719,68.7,67.9,1015.6,2.6,4.7,8.9,999.9,75,61,0,999.9,1,0,0,0,0,0
"1879",1,2017,7,31,"2017-07-31",656,63.9,57.3,1017.8,10,4.2,8.9,999.9,73.9,50,0,999.9,0,0,0,0,0,0
"1880",5,2022,7,8,"2022-07-08",276,68,62,1016.1,10,7,8.9,999.9,73.9,60.1,0,999.9,0,0,0,0,0,0
"1881",2,2019,7,16,"2019-07-16",658,70.3,65.9,1017.6,8.7,5.3,8.9,999.9,79,60.1,0,999.9,1,0,0,0,0,0
"1882",2,2015,7,21,"2015-07-21",606,72.6,69.7,1003.7,3.6,5.4,8.9,999.9,82,68,0,999.9,1,0,0,0,0,0
"1883",5,2014,7,25,"2014-07-25",653,67.4,60.8,1013.4,10,5.9,8.9,999.9,77,61,0,999.9,0,0,0,0,0,0
"1884",4,2019,7,4,"2019-07-04",394,66.6,63.7,1017.9,6.3,3.7,8.9,999.9,80.1,59,0,999.9,1,0,0,0,0,0
"1885",3,2013,7,17,"2013-07-17",609,72.9,65.8,1020.8,9.9,5.6,8.9,999.9,84,66.9,0,999.9,0,0,0,0,0,0
"1886",6,2019,7,27,"2019-07-27",602,67.1,58.1,1025.2,10,4.9,8.9,999.9,75.9,55.9,0,999.9,0,0,0,0,0,0
"1887",1,2012,7,30,"2012-07-30",530,73.1,65.1,1018.6,10,2.2,8.9,999.9,79,64.9,0.01,999.9,0,0,0,0,0,0
"1888",6,2013,7,13,"2013-07-13",575,67.9,66.3,1024.4,3.3,6.2,9.9,999.9,75.9,63,0.01,999.9,1,1,0,0,0,0
"1889",1,2015,7,27,"2015-07-27",626,71.1,66.5,1017.3,9.9,8.3,9.9,999.9,75,61,0,999.9,0,0,0,0,0,0
"1890",1,2013,7,15,"2013-07-15",581,76.3,71.2,1021.6,9.3,5.7,9.9,999.9,82.9,69.1,0,999.9,0,0,0,0,0,0
"1891",5,2012,7,6,"2012-07-06",638,81.9,62.3,1011.7,10,3.1,9.9,999.9,91,66.9,0,999.9,0,0,0,0,0,0
"1892",6,2014,7,12,"2014-07-12",550,65.7,58.8,1023.4,9.9,4.4,9.9,999.9,75.9,57.9,0.01,999.9,0,0,0,0,0,0
"1893",7,2021,7,11,"2021-07-11",263,68.9,63,1019.8,8.8,6.3,9.9,999.9,75,64.4,0,999.9,1,0,0,0,0,0
"1894",6,2020,7,18,"2020-07-18",316,70.2,67.9,1017.6,3.2,6.2,9.9,999.9,75.9,55,0,999.9,1,1,0,0,0,0
"1895",3,2019,7,10,"2019-07-10",553,71.5,65.8,1016.8,7.3,6.4,9.9,999.9,84.9,60.1,0,999.9,1,0,0,0,0,0
"1896",5,2015,7,17,"2015-07-17",659,64.9,57.6,1019.1,10,6,9.9,999.9,73,54,0,999.9,0,0,0,0,0,0
"1897",3,2021,7,14,"2021-07-14",331,69.1,67.3,1022.1,1.2,6.4,9.9,999.9,75.9,63,0,999.9,1,0,0,0,0,0
"1898",7,2012,7,1,"2012-07-01",538,83.6,63,1008.9,9.7,4.1,9.9,18.1,93,66,0,999.9,0,0,0,0,0,0
"1899",7,2018,7,8,"2018-07-08",545,61.7,52.8,1027.4,10,3.8,9.9,999.9,73.9,51.1,0,999.9,0,0,0,0,0,0
"1900",3,2020,7,1,"2020-07-01",259,64.4,61.5,1011.7,6,4.7,9.9,999.9,73,60.1,0,999.9,1,0,0,0,0,0
"1901",4,2021,7,15,"2021-07-15",372,72.6,70.6,1019,1,6.7,9.9,999.9,77,64.9,0,999.9,1,0,0,0,0,0
"1902",6,2014,7,26,"2014-07-26",534,66.9,63.2,1015.8,9.8,6.9,9.9,999.9,75,61,0,999.9,0,0,0,0,0,0
"1903",6,2016,7,16,"2016-07-16",623,73.5,67.3,1015.4,7,6.4,9.9,999.9,84.9,66.9,0,999.9,0,0,0,0,0,0
"1904",1,2012,7,9,"2012-07-09",533,78.5,56.8,1012.7,10,3.5,9.9,999.9,84,68,0.09,999.9,0,0,0,0,0,0
"1905",6,2018,7,14,"2018-07-14",577,64.9,59.5,1021.4,10,4.7,9.9,999.9,73.9,54,0,999.9,0,0,0,0,0,0
"1906",5,2022,7,22,"2022-07-22",191,78.4,72.6,1010.3,6.4,6.8,9.9,999.9,88,71.1,0,999.9,0,0,0,0,0,0
"1907",2,2012,7,10,"2012-07-10",524,76.5,56.3,1016,10,3.4,9.9,999.9,86,61,0,999.9,0,0,0,0,0,0
"1908",1,2018,7,2,"2018-07-02",719,68.4,64.9,1018.9,8.7,4.7,9.9,999.9,86,63,0,999.9,0,0,0,0,0,0
"1909",1,2013,7,29,"2013-07-29",597,69.2,67.1,1017.1,6.5,5.3,9.9,999.9,73.9,64,0.02,999.9,0,1,0,0,0,0
"1910",4,2019,7,18,"2019-07-18",620,71.4,71,1013.2,2,4.9,9.9,999.9,73.9,69.1,0,999.9,1,1,0,0,0,0
"1911",2,2012,7,17,"2012-07-17",648,84.6,63.3,1009.3,9.4,3.5,9.9,18.1,93.9,70,0,999.9,0,0,0,0,0,0
"1912",1,2021,7,5,"2021-07-05",322,63.6,57.7,1018.5,10,5.5,9.9,999.9,69.1,55.9,0.14,999.9,0,0,0,0,0,0
"1913",3,2016,7,27,"2016-07-27",690,75.4,66.3,1012.4,10,7,9.9,999.9,82,70,0,999.9,0,0,0,0,0,0
"1914",3,2018,7,4,"2018-07-04",406,71.7,70.5,1025.7,4.8,6.8,9.9,999.9,81,62.1,0,999.9,1,0,0,0,0,0
"1915",6,2016,7,30,"2016-07-30",599,70.8,66.9,1015,9,5.3,9.9,999.9,78.1,64.9,0.81,999.9,0,0,0,0,0,0
"1916",5,2018,7,13,"2018-07-13",726,64.8,55.1,1024.2,10,5,9.9,999.9,77,54,0,999.9,0,0,0,0,0,0
"1917",2,2017,7,4,"2017-07-04",424,72,61.5,1016.5,9.8,5.8,9.9,999.9,82,61,0,999.9,0,0,0,0,0,0
"1918",4,2022,7,14,"2022-07-14",252,71.8,69.1,1014.2,5.1,4.6,9.9,999.9,88,63,0,999.9,1,0,0,0,0,0
"1919",3,2021,7,21,"2021-07-21",330,74.2,70.7,1010.6,3.1,6.2,9.9,999.9,82.9,66.9,0,999.9,1,0,0,0,0,0
"1920",4,2018,7,19,"2018-07-19",739,67.9,57.5,1016.8,10,6.3,9.9,999.9,77,59,0,999.9,0,0,0,0,0,0
"1921",6,2014,7,19,"2014-07-19",480,65,54.1,1024.2,10,5,9.9,999.9,78.1,55.9,0,999.9,0,0,0,0,0,0
"1922",2,2014,7,22,"2014-07-22",587,67.1,63.5,1020.4,5.9,5.4,11.1,999.9,73,60.1,0.02,999.9,1,0,0,0,0,0
"1923",2,2015,7,7,"2015-07-07",646,68.1,64.3,1019.7,7.4,8.2,11.1,999.9,78.1,62.1,0,999.9,0,0,0,0,0,0
"1924",3,2015,7,15,"2015-07-15",611,72.3,68.8,1004.1,6.8,4.5,11.1,999.9,82,62.1,0.01,999.9,1,0,0,0,0,0
"1925",6,2017,7,15,"2017-07-15",649,64.3,62.7,1013.9,8.4,5.6,11.1,999.9,72,60.1,0.11,999.9,0,1,0,0,0,0
"1926",6,2022,7,16,"2022-07-16",238,69.9,65.8,1020.6,8.1,5.6,11.1,999.9,79,60.1,0,999.9,1,0,0,0,0,0
"1927",2,2021,7,27,"2021-07-27",318,76.7,66.6,1013.1,6,7.6,11.1,999.9,88,68,0,999.9,1,0,0,0,0,0
"1928",6,2021,7,17,"2021-07-17",339,74.2,72.1,1017.9,0.9,7.6,11.1,999.9,80.1,70,0,999.9,1,0,0,0,0,0
"1929",2,2015,7,28,"2015-07-28",643,72.4,68.7,1016.2,9,7.2,11.1,999.9,80.1,68,0,999.9,1,0,0,0,0,0
"1930",3,2012,7,4,"2012-07-04",432,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91,68,0.06,999.9,0,1,0,0,0,0
"1931",3,2017,7,12,"2017-07-12",677,70.8,70.2,1015.2,1.8,7.3,11.1,999.9,77,64.9,0,999.9,1,0,0,0,0,0
"1933",4,2021,7,8,"2021-07-08",305,72.5,69.9,1016.7,3,6,11.1,999.9,75.9,69.8,0,999.9,1,0,0,0,0,0
"1934",6,2015,7,4,"2015-07-04",389,62.9,55.4,1015.2,8,6.2,11.1,999.9,77,55.9,0,999.9,0,0,0,0,0,0
"1935",2,2013,7,30,"2013-07-30",584,71.2,64.3,1018,7.8,7.8,11.1,999.9,77,66.2,0.01,999.9,1,0,0,0,0,0
"1936",2,2020,7,21,"2020-07-21",332,77.6,66.1,1014.3,8.3,8.6,11.1,17.1,88,69.1,0,999.9,1,0,0,0,0,0
"1937",5,2017,7,28,"2017-07-28",685,69.2,66.9,1011.3,10,8.5,11.1,999.9,77,55.9,0.02,999.9,0,0,0,0,0,0
"1938",2,2018,7,3,"2018-07-03",678,66.9,66.2,1021.5,2.9,6.2,11.1,999.9,73.9,61,0,999.9,1,0,0,0,0,0
"1939",6,2020,7,25,"2020-07-25",291,69.6,66.7,1018,5.5,3.9,11.1,999.9,80.1,60.1,0,999.9,1,0,0,0,0,0
"1940",7,2016,7,10,"2016-07-10",508,63,60.1,1010.6,6.8,7.7,11.1,999.9,70,59,0.1,999.9,1,1,0,0,0,0
"1941",4,2018,7,12,"2018-07-12",642,68.2,59.5,1019.9,10,6.8,11.1,999.9,77,60.1,0,999.9,0,0,0,0,0,0
"1942",4,2014,7,31,"2014-07-31",626,67.7,62.9,1019.8,9.6,6.3,11.1,999.9,75,59,0.01,999.9,0,0,0,0,0,0
"1943",1,2020,7,13,"2020-07-13",290,70.3,67.5,1008.7,4.9,8,11.1,999.9,77,68,0,999.9,1,0,0,0,0,0
"1944",7,2016,7,17,"2016-07-17",574,70.6,68.7,1019.1,4.1,6.6,11.1,999.9,84.9,66.9,0,999.9,1,0,0,0,0,0
"1945",4,2016,7,28,"2016-07-28",709,72.2,69,1013.1,9.7,7.2,11.1,999.9,81,68,0,999.9,0,0,0,0,0,0
"1946",3,2014,7,30,"2014-07-30",605,67.3,60.6,1015.5,9.3,5.5,11.1,999.9,75,59,0,999.9,0,0,0,0,0,0
"1947",3,2020,7,22,"2020-07-22",290,72.7,68.1,1017.6,7.8,4.6,11.1,999.9,88,64.9,0,999.9,1,0,0,0,0,0
"1948",7,2022,7,3,"2022-07-03",243,71.3,67.3,1015,6.6,7.3,11.1,999.9,79,68,1.65,999.9,1,0,0,0,0,10000
"1950",2,2019,7,9,"2019-07-09",661,69,61.7,1015.8,9.7,6.5,11.1,999.9,80.1,54,0,999.9,0,0,0,0,0,0
"1951",2,2021,7,20,"2021-07-20",286,74.3,69.2,1012,8.6,6.9,11.1,999.9,82.9,66.9,0,999.9,1,0,0,0,0,0
"1952",3,2017,7,5,"2017-07-05",706,67.9,58.5,1021.9,9.9,6.5,11.1,999.9,81,57.9,0,999.9,0,0,0,0,0,0
"1953",5,2022,7,15,"2022-07-15",279,73.1,67.2,1019.6,7.5,5.6,11.1,999.9,79,63,0,999.9,1,0,0,0,0,0
"1954",4,2018,7,5,"2018-07-05",720,71.7,71,1025.4,1.6,6.2,11.1,999.9,81,66.9,0,999.9,1,0,0,0,0,0
"1955",7,2020,7,5,"2020-07-05",290,63.1,61,1015,4.4,5,11.1,999.9,73,60.1,0,999.9,1,0,0,0,0,0
"1956",4,2019,7,11,"2019-07-11",658,66.8,65.7,1015.9,2.2,5.8,11.1,999.9,84.9,64,0,999.9,1,0,0,0,0,0
"1957",1,2017,7,17,"2017-07-17",639,67.3,66.8,1018.5,3.9,5.7,11.1,999.9,78.1,62.1,0,999.9,1,0,0,0,0,0
"1958",4,2020,7,9,"2020-07-09",313,70.9,67.4,1016.6,8.2,7.7,11.1,999.9,78.1,64.9,0,999.9,0,0,0,0,0,0
"1959",7,2016,7,31,"2016-07-31",529,67.5,64.8,1018.4,6.7,6.8,11.1,999.9,72,64.4,0,999.9,1,0,0,0,0,0
"1960",5,2021,7,23,"2021-07-23",324,73.6,62,1018.1,10,6.6,11.1,999.9,82,66.9,0,999.9,0,0,0,0,0,0
"1961",4,2015,7,2,"2015-07-02",603,68.7,62.5,1011.7,7.1,7,12,999.9,77,61,0,999.9,0,1,0,0,0,0
"1962",4,2019,7,25,"2019-07-25",605,69.5,61.4,1017.7,10,5.8,12,999.9,78.1,61,0,999.9,0,0,0,0,0,0
"1963",6,2019,7,20,"2019-07-20",586,76.2,72.3,1009.2,6.1,9.1,12,999.9,87.1,64.9,0,999.9,1,0,0,0,0,0
"1964",6,2017,7,22,"2017-07-22",648,74,67.2,1010.5,8.8,7.1,12,999.9,84.9,68,0,999.9,0,0,0,0,0,0
"1965",5,2015,7,31,"2015-07-31",753,76.7,68.5,1009.5,8.5,8.5,12,17.1,87.1,71.1,0,999.9,0,0,0,0,0,0
"1966",7,2018,7,1,"2018-07-01",563,70.8,66.4,1016.2,8.8,5.9,12,999.9,86,62.1,0,999.9,0,0,0,0,0,0
"1967",4,2014,7,3,"2014-07-03",740,69.1,67.3,1015.3,1.8,8.5,12,999.9,75.9,66,0,999.9,1,0,0,0,0,0
"1968",4,2017,7,27,"2017-07-27",610,61.8,59.2,1017.7,10,7.3,12,999.9,72,55,0,999.9,0,0,0,0,0,0
"1969",3,2013,7,10,"2013-07-10",614,71.1,69.7,1015.5,1.9,7.1,12,999.9,77,69.1,0,999.9,1,0,0,0,0,0
"1970",6,2012,7,21,"2012-07-21",528,68.1,58.5,1018.3,9.8,4.1,12,999.9,77,57.9,0.43,999.9,0,1,0,0,0,0
"1971",6,2019,7,6,"2019-07-06",471,68.9,67.6,1013.9,1.5,7.5,12,999.9,73.9,59,0,999.9,1,0,0,0,0,0
"1972",1,2018,7,9,"2018-07-09",672,60.9,53.6,1023.2,10,6.7,12,999.9,73.9,50,0,999.9,0,0,0,0,0,0
"1973",5,2015,7,24,"2015-07-24",490,71.7,60.3,1012.2,10,7.5,12,999.9,80.1,62.1,0,999.9,0,0,0,0,0,0
"1974",7,2013,7,28,"2013-07-28",485,69.8,68,1015.8,5.7,6.5,12,22.9,75.2,66.2,0.12,999.9,1,1,0,0,0,0
"1975",7,2012,7,29,"2012-07-29",376,71.7,66.1,1015.1,9.4,3.2,12,15.9,79,66.9,0.18,999.9,0,1,0,0,0,0
"1976",1,2019,7,22,"2019-07-22",641,76.5,70.8,1009.8,9.5,7,12,999.9,87.1,69.1,0,999.9,0,0,0,0,0,0
"1977",3,2015,7,29,"2015-07-29",629,76,69.9,1014.2,5.4,6.8,12,999.9,86,68,0,999.9,1,0,0,0,0,0
"1978",2,2012,7,3,"2012-07-03",664,79.8,56.7,1012.8,10,2.9,12,999.9,88,63,0,999.9,0,0,0,0,0,0
"1979",2,2018,7,24,"2018-07-24",654,69.2,68.1,1025.8,5.7,9.8,12,999.9,75,66,0,999.9,1,0,0,0,0,0
"1980",2,2019,7,30,"2019-07-30",638,73,71.1,1016.3,6.6,7.8,12,999.9,80.1,69.1,0,999.9,1,0,0,0,0,0
"1981",4,2016,7,21,"2016-07-21",731,70.4,63.4,1020.2,10,7.4,12,999.9,80.1,60.1,0,999.9,0,0,0,0,0,0
"1982",3,2019,7,31,"2019-07-31",604,72.9,70.9,1017.2,5.6,7,12,999.9,79,68,0,999.9,1,0,0,0,0,0
"1983",4,2017,7,20,"2017-07-20",774,74.7,70.6,1013.9,5.3,7.7,12,999.9,84.9,66.9,0,999.9,1,0,0,0,0,0
"1984",7,2013,7,21,"2013-07-21",447,72.8,69.1,1012.6,6.6,5.3,12,999.9,77,66.9,0.04,999.9,0,1,0,0,0,0
"1985",7,2017,7,16,"2017-07-16",515,69.3,67.7,1013.7,5.8,7.1,12,999.9,78.1,60.1,0,999.9,1,0,0,0,0,0
"1986",7,2015,7,19,"2015-07-19",545,71.4,67.9,1011.9,6.9,9,12,999.9,77,64,0,999.9,1,0,0,0,0,0
"1987",3,2017,7,19,"2017-07-19",747,71.6,70.3,1016.5,4.2,7.6,12,999.9,79,66,0,999.9,1,0,0,0,0,0
"1988",6,2012,7,14,"2012-07-14",536,78.5,62.7,1021.6,10,3.5,13,19,82,68,0,999.9,1,0,0,0,0,0
"1989",3,2013,7,24,"2013-07-24",571,74.9,71.6,1006.7,5.7,8.4,13,20,82,70,0.6,999.9,1,1,0,0,0,0
